"","all_star_status","team_id","team_full_name","link","season","team_code","file_code","team_abbreviation","team_name","location_name","first_year_of_play","short_name","franchise_name","club_name","active","spring_league_id","spring_league_name","spring_league_link","spring_league_abbreviation","venue_id","venue_name","venue_link","spring_venue_id","spring_venue_link","league_id","league_name","league_link","division_id","division_name","division_link","sport_id","sport_link","sport_name","parent_org_name","parent_org_id"
"139","N",487,"Kannapolis Cannon Ballers","/api/v1/teams/487",2022,"kan","t487","KAN","Cannon Ballers","Kannapolis","1995","Kannapolis","Kannapolis","Cannon Ballers",TRUE,NA,"","","",2764,"Atrium Health Ballpark","/api/v1/venues/2764",NA,"",122,"Carolina League","/api/v1/league/122",211,"Carolina League South","/api/v1/divisions/211",14,"/api/v1/sports/14","Single-A","Chicago White Sox",145
"140","N",103,"Lake Elsinore Storm","/api/v1/teams/103",2022,"les","t103","LE","Storm","Lake Elsinore","1980","Lake Elsinore","Lake Elsinore","Storm",TRUE,NA,"","","",2516,"The Diamond","/api/v1/venues/2516",NA,"",110,"California League","/api/v1/league/110",209,"California League South","/api/v1/divisions/209",14,"/api/v1/sports/14","Single-A","San Diego Padres",135
"141","N",424,"Dunedin Blue Jays","/api/v1/teams/424",2022,"dun","t424","DUN","Blue Jays","Dunedin","1987","Dunedin","Dunedin","Blue Jays",TRUE,NA,"","","",2536,"TD Ballpark","/api/v1/venues/2536",NA,"",123,"Florida State League","/api/v1/league/123",215,"Florida State League West","/api/v1/divisions/215",14,"/api/v1/sports/14","Single-A","Toronto Blue Jays",141
"142","N",233,"Charleston RiverDogs","/api/v1/teams/233",2022,"crd","t233","CSC","RiverDogs","Charleston","1973","Charleston","Charleston","RiverDogs",TRUE,NA,"","","",2540,"Joseph P. Riley, Jr. Ballpark","/api/v1/venues/2540",NA,"",122,"Carolina League","/api/v1/league/122",211,"Carolina League South","/api/v1/divisions/211",14,"/api/v1/sports/14","Single-A","Tampa Bay Rays",139
"143","N",436,"Fredericksburg Nationals","/api/v1/teams/436",2022,"fbg","t436","FBG","Nationals","Fredericksburg","1978","Fredericksburg","Fredericksburg","Nationals",TRUE,NA,"","","",5520,"Virginia Credit Union Stadium","/api/v1/venues/5520",NA,"",122,"Carolina League","/api/v1/league/122",210,"Carolina League North","/api/v1/divisions/210",14,"/api/v1/sports/14","Single-A","Washington Nationals",120
"144","N",566,"Clearwater Threshers","/api/v1/teams/566",2022,"clr","t566","CLR","Threshers","Clearwater","1985","Clearwater","Clearwater","Threshers",TRUE,NA,"","","",2700,"BayCare Ballpark","/api/v1/venues/2700",NA,"",123,"Florida State League","/api/v1/league/123",215,"Florida State League West","/api/v1/divisions/215",14,"/api/v1/sports/14","Single-A","Philadelphia Phillies",143
"145","N",3705,"Columbia Fireflies","/api/v1/teams/3705",2022,"col","t3705","COL","Fireflies","Columbia","1977","Columbia","Columbia","Fireflies",TRUE,NA,"","","",4980,"Segra Park","/api/v1/venues/4980",NA,"",122,"Carolina League","/api/v1/league/122",211,"Carolina League South","/api/v1/divisions/211",14,"/api/v1/sports/14","Single-A","Kansas City Royals",118
"146","N",249,"Carolina Mudcats","/api/v1/teams/249",2022,"cmc","t249","CAR","Mudcats","Zebulon","1969","Carolina","Carolina","Mudcats",TRUE,NA,"","","",2625,"Five County Stadium","/api/v1/venues/2625",NA,"",122,"Carolina League","/api/v1/league/122",210,"Carolina League North","/api/v1/divisions/210",14,"/api/v1/sports/14","Single-A","Milwaukee Brewers",158
"147","N",570,"Lakeland Flying Tigers","/api/v1/teams/570",2022,"lak","t570","LAK","Flying Tigers","Lakeland","1960","Lakeland","Lakeland","Flying Tigers",TRUE,NA,"","","",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511",NA,"",123,"Florida State League","/api/v1/league/123",215,"Florida State League West","/api/v1/divisions/215",14,"/api/v1/sports/14","Single-A","Detroit Tigers",116
"148","N",507,"St. Lucie Mets","/api/v1/teams/507",2022,"slu","t507","SLU","Mets","Port St. Lucie","1988","St. Lucie","St. Lucie","Mets",TRUE,NA,"","","",2856,"Clover Park","/api/v1/venues/2856",NA,"",123,"Florida State League","/api/v1/league/123",214,"Florida State League East","/api/v1/divisions/214",14,"/api/v1/sports/14","Single-A","New York Mets",121
"149","N",509,"Fort Myers Mighty Mussels","/api/v1/teams/509",2022,"ftm","t509","FTM","Mighty Mussels","Fort Myers","1992","Fort Myers","Fort Myers","Miracle",TRUE,NA,"","","",2862,"Hammond Stadium","/api/v1/venues/2862",NA,"",123,"Florida State League","/api/v1/league/123",215,"Florida State League West","/api/v1/divisions/215",14,"/api/v1/sports/14","Single-A","Minnesota Twins",142
"150","N",3390,"Bradenton Marauders","/api/v1/teams/3390",2022,"bra","t3390","BRD","Marauders","Bradenton","2010","Bradenton","Bradenton","Marauders",TRUE,NA,"","","",2526,"LECOM Park","/api/v1/venues/2526",NA,"",123,"Florida State League","/api/v1/league/123",215,"Florida State League West","/api/v1/divisions/215",14,"/api/v1/sports/14","Single-A","Pittsburgh Pirates",134
"151","N",5506,"DSL Guardians Red","/api/v1/teams/5506",2022,"dgr","t5506","DSL GUR","DSL Guardians Red","United States","2020","DSL Guardians Red","DSL Guardians Red","DSL Guardians Red",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Cleveland Guardians",114
"152","N",5005,"DSL Astros Orange","/api/v1/teams/5005",2022,"dao","t5005","DSL ASTO","DSL Astros Orange","United States","2014","DSL Astros Orange","DSL Astros Orange","DSL Astros Orange",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Houston Astros",117
"153","N",404,"ACL Angels","/api/v1/teams/404",2022,"ang","t404","ANG","ACL Angels","Tempe","1989","ACL Angels","ACL Angels","ACL Angels",TRUE,NA,"","","",2500,"Tempe Diablo Stadium","/api/v1/venues/2500",NA,"",121,"Arizona Complex League","/api/v1/league/121",560,"Arizona Complex League East","/api/v1/divisions/560",16,"/api/v1/sports/16","Rookie","Los Angeles Angels",108
"154","N",6038,"ACL D-backs Red","/api/v1/teams/6038",2022,"dib","t6038","DIAR","ACL D-backs Red","Scottsdale","2022","ACL D-backs Red","ACL D-backs Red","ACL D-backs Red",TRUE,NA,"","","",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249",NA,"",121,"Arizona Complex League","/api/v1/league/121",560,"Arizona Complex League East","/api/v1/divisions/560",16,"/api/v1/sports/16","Rookie","Arizona Diamondbacks",109
"155","N",406,"ACL Brewers Gold","/api/v1/teams/406",2022,"brg","t406","BRWG","ACL Brewers Gold","Phoenix","1988","ACL Brewers Gold","ACL Brewers Gold","ACL Brewers Gold",TRUE,NA,"","","",2518,"American Family Fields of Phoenix","/api/v1/venues/2518",NA,"",121,"Arizona Complex League","/api/v1/league/121",570,"Arizona Complex League Central","/api/v1/divisions/570",16,"/api/v1/sports/16","Rookie","Milwaukee Brewers",158
"156","N",407,"ACL Cubs","/api/v1/teams/407",2022,"cub","t407","CUB","ACL Cubs","Mesa","1997","ACL Cubs","ACL Cubs","ACL Cubs",TRUE,NA,"","","",4629,"Sloan Park","/api/v1/venues/4629",NA,"",121,"Arizona Complex League","/api/v1/league/121",570,"Arizona Complex League Central","/api/v1/divisions/570",16,"/api/v1/sports/16","Rookie","Chicago Cubs",112
"157","N",408,"ACL Giants Black","/api/v1/teams/408",2022,"gib","t408","GNTB","ACL Giants Black","Phoenix","1991","ACL Giants Black","ACL Giants Black","ACL Giants Black",TRUE,NA,"","","",2824,"Papago Sports Complex","/api/v1/venues/2824",NA,"",121,"Arizona Complex League","/api/v1/league/121",560,"Arizona Complex League East","/api/v1/divisions/560",16,"/api/v1/sports/16","Rookie","San Francisco Giants",137
"158","N",409,"ACL Mariners","/api/v1/teams/409",2022,"mrn","t409","MRN","ACL Mariners","Peoria","1989","ACL Mariners","ACL Mariners","ACL Mariners",TRUE,NA,"","","",2530,"Peoria Stadium","/api/v1/venues/2530",NA,"",121,"Arizona Complex League","/api/v1/league/121",561,"Arizona Complex League West","/api/v1/divisions/561",16,"/api/v1/sports/16","Rookie","Seattle Mariners",136
"159","N",410,"ACL Padres","/api/v1/teams/410",2022,"sdo","t410","PAD","ACL Padres","Peoria","1988","ACL Padres","ACL Padres","ACL Padres",TRUE,NA,"","","",2530,"Peoria Stadium","/api/v1/venues/2530",NA,"",121,"Arizona Complex League","/api/v1/league/121",561,"Arizona Complex League West","/api/v1/divisions/561",16,"/api/v1/sports/16","Rookie","San Diego Padres",135
"160","N",411,"ACL Rangers","/api/v1/teams/411",2022,"rng","t411","RAN","ACL Rangers","Surprise","2003","ACL Rangers","ACL Rangers","ACL Rangers",TRUE,NA,"","","",2603,"Surprise Stadium","/api/v1/venues/2603",NA,"",121,"Arizona Complex League","/api/v1/league/121",561,"Arizona Complex League West","/api/v1/divisions/561",16,"/api/v1/sports/16","Rookie","Texas Rangers",140
"161","N",412,"ACL Royals","/api/v1/teams/412",2022,"roy","t412","ROY","ACL Royals","Surprise","2003","ACL Royals","ACL Royals","ACL Royals",TRUE,NA,"","","",2603,"Surprise Stadium","/api/v1/venues/2603",NA,"",121,"Arizona Complex League","/api/v1/league/121",561,"Arizona Complex League West","/api/v1/divisions/561",16,"/api/v1/sports/16","Rookie","Kansas City Royals",118
"162","N",5426,"ACL Athletics","/api/v1/teams/5426",2022,"ago","t5426","ATH","ACL Athletics","Mesa","2019","ACL Athletics","ACL Athletics","ACL Athletics",TRUE,NA,"","","",2770,"Lew Wolff Training Complex","/api/v1/venues/2770",NA,"",121,"Arizona Complex League","/api/v1/league/121",570,"Arizona Complex League Central","/api/v1/divisions/570",16,"/api/v1/sports/16","Rookie","Oakland Athletics",133
"163","N",5427,"ACL Dodgers","/api/v1/teams/5427",2022,"doo","t5427","DOD","ACL Dodgers","Glendale","2019","ACL Dodgers","ACL Dodgers","ACL Dodgers",TRUE,NA,"","","",3809,"Camelback Ranch","/api/v1/venues/3809",NA,"",121,"Arizona Complex League","/api/v1/league/121",561,"Arizona Complex League West","/api/v1/divisions/561",16,"/api/v1/sports/16","Rookie","Los Angeles Dodgers",119
"164","N",4404,"DSL Pirates Gold","/api/v1/teams/4404",2022,"dpt","t4404","DSL PIRG","DSL Pirates Gold","United States","2012","DSL Pirates Gold","DSL Pirates Gold","DSL Pirates Gold",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","Pittsburgh Pirates",134
"165","N",2101,"DSL Brewers2","/api/v1/teams/2101",2022,"brc","t2101","DSL BRW2","DSL Brewers2","United States","1990","DSL Brewers2","DSL Brewers2","DSL Brewers2",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Milwaukee Brewers",158
"166","N",5430,"ACL Brewers Blue","/api/v1/teams/5430",2022,"brb","t5430","BRWB","ACL Brewers Blue","Phoenix","2019","ACL Brewers Blue","ACL Brewers Blue","ACL Brewers Blue",TRUE,NA,"","","",2518,"American Family Fields of Phoenix","/api/v1/venues/2518",NA,"",121,"Arizona Complex League","/api/v1/league/121",570,"Arizona Complex League Central","/api/v1/divisions/570",16,"/api/v1/sports/16","Rookie","Milwaukee Brewers",158
"167","N",3130,"DSL Orioles Orange","/api/v1/teams/3130",2022,"dba","t3130","DSL ORO","DSL Orioles Orange","United States","2009","DSL Orioles Orange","DSL Orioles Orange","DSL Orioles Orange",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","Baltimore Orioles",110
"168","N",2117,"DSL Mets2","/api/v1/teams/2117",2022,"met","t2117","DSL MET2","DSL Mets2","United States","1998","DSL Mets2","DSL Mets2","DSL Mets2",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","New York Mets",121
"169","N",1991,"ACL D-backs Black","/api/v1/teams/1991",2022,"dia","t1991","DIAB","ACL D-backs Black","Scottsdale","1996","ACL D-backs Black","ACL D-backs Black","ACL D-backs Black",TRUE,NA,"","","",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249",NA,"",121,"Arizona Complex League","/api/v1/league/121",560,"Arizona Complex League East","/api/v1/divisions/560",16,"/api/v1/sports/16","Rookie","Arizona Diamondbacks",109
"170","N",1994,"ACL Rockies","/api/v1/teams/1994",2022,"rck","t1994","RCK","ACL Rockies","Scottsdale","1993","ACL Rockies","ACL Rockies","ACL Rockies",TRUE,NA,"","","",4249,"Salt River Fields at Talking Stick","/api/v1/venues/4249",NA,"",121,"Arizona Complex League","/api/v1/league/121",560,"Arizona Complex League East","/api/v1/divisions/560",16,"/api/v1/sports/16","Rookie","Colorado Rockies",115
"171","N",1611,"DSL Rays","/api/v1/teams/1611",2022,"ddr","t1611","DSL RAY","DSL Rays","United States","1997","DSL Rays","DSL Rays","DSL Rays",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Tampa Bay Rays",139
"172","N",1997,"ACL White Sox","/api/v1/teams/1997",2022,"wsx","t1997","WSX","ACL White Sox","Glendale","1998","ACL White Sox","ACL White Sox","ACL White Sox",TRUE,NA,"","","",3809,"Camelback Ranch","/api/v1/venues/3809",NA,"",121,"Arizona Complex League","/api/v1/league/121",561,"Arizona Complex League West","/api/v1/divisions/561",16,"/api/v1/sports/16","Rookie","Chicago White Sox",145
"173","N",1998,"FCL Astros Blue","/api/v1/teams/1998",2022,"ast","t1998","ASB","FCL Astros Blue","West Palm Beach","1977","FCL Astros Blue","FCL Astros Blue","FCL Astros Blue",TRUE,NA,"","","",5000,"The Ballpark of the Palm Beaches","/api/v1/venues/5000",NA,"",124,"Florida Complex League","/api/v1/league/124",216,"Florida Complex League East","/api/v1/divisions/216",16,"/api/v1/sports/16","Rookie","Houston Astros",117
"174","N",2127,"DSL Miami","/api/v1/teams/2127",2022,"mrl","t2127","DSL MIA","DSL Miami","United States","1992","DSL Miami","DSL Miami","DSL Miami",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Miami Marlins",146
"175","N",2128,"DSL Royals Stewart","/api/v1/teams/2128",2022,"rco","t2128","DSL ROYS","DSL Royals Stewart","United States","1992","DSL Royals Stewart","DSL Royals Stewart","DSL Royals Stewart",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Kansas City Royals",118
"176","N",464,"FCL Braves","/api/v1/teams/464",2022,"bra","t464","BRA","FCL Braves","North Port","1966","FCL Braves","FCL Braves","FCL Braves",TRUE,NA,"","","",5380,"CoolToday Park","/api/v1/venues/5380",NA,"",124,"Florida Complex League","/api/v1/league/124",218,"Florida Complex League South","/api/v1/divisions/218",16,"/api/v1/sports/16","Rookie","Atlanta Braves",144
"177","N",2000,"FCL Astros Orange","/api/v1/teams/2000",2022,"aso","t2000","ASO","FCL Astros Orange","West Palm Beach","1980","FCL Astros Orange","FCL Astros Orange","FCL Astros Orange",TRUE,NA,"","","",5000,"The Ballpark of the Palm Beaches","/api/v1/venues/5000",NA,"",124,"Florida Complex League","/api/v1/league/124",216,"Florida Complex League East","/api/v1/divisions/216",16,"/api/v1/sports/16","Rookie","Houston Astros",117
"178","N",466,"FCL Nationals","/api/v1/teams/466",2022,"nat","t466","NAT","FCL Nationals","West Palm Beach","1969","FCL Nationals","FCL Nationals","FCL Nationals",TRUE,NA,"","","",5000,"The Ballpark of the Palm Beaches","/api/v1/venues/5000",NA,"",124,"Florida Complex League","/api/v1/league/124",216,"Florida Complex League East","/api/v1/divisions/216",16,"/api/v1/sports/16","Rookie","Washington Nationals",120
"179","N",2131,"DSL Colorado","/api/v1/teams/2131",2022,"dcr","t2131","DSL COL","DSL Colorado","United States","1993","DSL Colorado","DSL Colorado","DSL Colorado",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","Colorado Rockies",115
"180","N",2003,"FCL Rays","/api/v1/teams/2003",2022,"ray","t2003","RAY","FCL Rays","Port Charlotte","1996","FCL Rays","FCL Rays","FCL Rays",TRUE,NA,"","","",2534,"Charlotte Sports Park","/api/v1/venues/2534",NA,"",124,"Florida Complex League","/api/v1/league/124",218,"Florida Complex League South","/api/v1/divisions/218",16,"/api/v1/sports/16","Rookie","Tampa Bay Rays",139
"181","N",467,"FCL Marlins","/api/v1/teams/467",2022,"mrl","t467","MRL","FCL Marlins","Jupiter","1992","FCL Marlins","FCL Marlins","FCL Marlins",TRUE,NA,"","","",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520",NA,"",124,"Florida Complex League","/api/v1/league/124",216,"Florida Complex League East","/api/v1/divisions/216",16,"/api/v1/sports/16","Rookie","Miami Marlins",146
"182","N",2132,"DSL Tigers2","/api/v1/teams/2132",2022,"tco","t2132","DSL TIG2","DSL Tigers2","United States","1990","DSL Tigers2","DSL Tigers2","DSL Tigers2",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Detroit Tigers",116
"183","N",468,"FCL Mets","/api/v1/teams/468",2022,"mts","t468","MET","FCL Mets","St. Lucie","1967","FCL Mets","FCL Mets","FCL Mets",TRUE,NA,"","","",2849,"St. Lucie Sports Complex","/api/v1/venues/2849",NA,"",124,"Florida Complex League","/api/v1/league/124",216,"Florida Complex League East","/api/v1/divisions/216",16,"/api/v1/sports/16","Rookie","New York Mets",121
"184","N",469,"FCL Phillies","/api/v1/teams/469",2022,"phl","t469","PHI","FCL Phillies","Clearwater","1967","FCL Phillies","FCL Phillies","FCL Phillies",TRUE,NA,"","","",2743,"Carpenter Complex","/api/v1/venues/2743",NA,"",124,"Florida Complex League","/api/v1/league/124",217,"Florida Complex League North","/api/v1/divisions/217",16,"/api/v1/sports/16","Rookie","Philadelphia Phillies",143
"185","N",2134,"DSL Giants Black","/api/v1/teams/2134",2022,"dgt","t2134","DSL GIB","DSL Giants Black","United States","1989","DSL Giants Black","DSL Giants Black","DSL Giants Black",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","San Francisco Giants",137
"186","N",470,"FCL Pirates","/api/v1/teams/470",2022,"pib","t470","PIR","FCL Pirates","Bradenton","1967","FCL Pirates","FCL Pirates","FCL Pirates",TRUE,NA,"","","",2829,"Pirate City Complex","/api/v1/venues/2829",NA,"",124,"Florida Complex League","/api/v1/league/124",218,"Florida Complex League South","/api/v1/divisions/218",16,"/api/v1/sports/16","Rookie","Pittsburgh Pirates",134
"187","N",599,"FCL Orioles","/api/v1/teams/599",2022,"orb","t599","ORI","FCL Orioles","Sarasota","1967","FCL Orioles","FCL Orioles","FCL Orioles",TRUE,NA,"","","",2508,"Ed Smith Stadium","/api/v1/venues/2508",NA,"",124,"Florida Complex League","/api/v1/league/124",218,"Florida Complex League South","/api/v1/divisions/218",16,"/api/v1/sports/16","Rookie","Baltimore Orioles",110
"188","N",471,"FCL Red Sox","/api/v1/teams/471",2022,"rsx","t471","RSX","FCL Red Sox","Ft. Myers","1967","FCL Red Sox","FCL Red Sox","FCL Red Sox",TRUE,NA,"","","",4309,"JetBlue Park","/api/v1/venues/4309",NA,"",124,"Florida Complex League","/api/v1/league/124",218,"Florida Complex League South","/api/v1/divisions/218",16,"/api/v1/sports/16","Rookie","Boston Red Sox",111
"189","N",600,"DSL Angels","/api/v1/teams/600",2022,"dan","t600","DSL ANG","DSL Angels","United States","1987","DSL Angels","DSL Angels","DSL Angels",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","Los Angeles Angels",108
"190","N",601,"DSL Astros Blue","/api/v1/teams/601",2022,"dab","t601","DSL ASTB","DSL Astros Blue","United States","1987","DSL Astros Blue","DSL Astros Blue","DSL Astros Blue",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",247,"Dominican Summer League North","/api/v1/divisions/247",16,"/api/v1/sports/16","Rookie","Houston Astros",117
"191","N",473,"FCL Tigers","/api/v1/teams/473",2022,"tgr","t473","TIG","FCL Tigers","Lakeland","1967","FCL Tigers","FCL Tigers","FCL Tigers",TRUE,NA,"","","",2855,"Tigertown","/api/v1/venues/2855",NA,"",124,"Florida Complex League","/api/v1/league/124",217,"Florida Complex League North","/api/v1/divisions/217",16,"/api/v1/sports/16","Rookie","Detroit Tigers",116
"192","N",602,"DSL Athletics","/api/v1/teams/602",2022,"dat","t602","DSL ATH","DSL Athletics","United States","1985","DSL Athletics","DSL Athletics","DSL Athletics",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Oakland Athletics",133
"193","N",474,"FCL Twins","/api/v1/teams/474",2022,"twi","t474","TWI","FCL Twins","Fort Myers","1966","FCL Twins","FCL Twins","FCL Twins",TRUE,NA,"","","",2519,"CenturyLink Sports Complex Fields","/api/v1/venues/2519",NA,"",124,"Florida Complex League","/api/v1/league/124",218,"Florida Complex League South","/api/v1/divisions/218",16,"/api/v1/sports/16","Rookie","Minnesota Twins",142
"194","N",1370,"FCL Cardinals","/api/v1/teams/1370",2022,"car","t1370","CAR","FCL Cardinals","Jupiter","1966","FCL Cardinals","FCL Cardinals","FCL Cardinals",TRUE,NA,"","","",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520",NA,"",124,"Florida Complex League","/api/v1/league/124",216,"Florida Complex League East","/api/v1/divisions/216",16,"/api/v1/sports/16","Rookie","St. Louis Cardinals",138
"195","N",475,"FCL Yankees","/api/v1/teams/475",2022,"yan","t475","YNK","FCL Yankees","Tampa","1966","FCL Yankees","FCL Yankees","FCL Yankees",TRUE,NA,"","","",2864,"Yankee Complex","/api/v1/venues/2864",NA,"",124,"Florida Complex League","/api/v1/league/124",217,"Florida Complex League North","/api/v1/divisions/217",16,"/api/v1/sports/16","Rookie","New York Yankees",147
"196","N",604,"DSL Blue Jays","/api/v1/teams/604",2022,"dbl","t604","DSL BLJ","DSL Blue Jays","United States","1985","DSL Blue Jays","DSL Blue Jays","DSL Blue Jays",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","Toronto Blue Jays",141
"197","N",5085,"DSL Phillies White","/api/v1/teams/5085",2022,"dpl","t5085","DSL PHW","DSL Phillies White","United States","2016","DSL Phillies White","DSL Phillies White","DSL Phillies White",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Philadelphia Phillies",143
"198","N",605,"DSL Braves","/api/v1/teams/605",2022,"dbr","t605","DSL BRA","DSL Braves","United States","1985","DSL Braves","DSL Braves","DSL Braves",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Atlanta Braves",144
"199","N",5086,"DSL Tampa Bay","/api/v1/teams/5086",2022,"dra","t5086","DSL TB","DSL Tampa Bay","United States","2016","DSL Tampa Bay","DSL Tampa Bay","DSL Tampa Bay",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",249,"Dominican Summer League Northwest","/api/v1/divisions/249",16,"/api/v1/sports/16","Rookie","Tampa Bay Rays",139
"200","N",2270,"DSL Cubs Red","/api/v1/teams/2270",2022,"dch","t2270","DSL CUBR","DSL Cubs Red","United States","2008","DSL Cubs Red","DSL Cubs Red","DSL Cubs Red",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","Chicago Cubs",112
"201","N",5087,"DSL D-backs Red","/api/v1/teams/5087",2022,"ddb","t5087","DSL DBR","DSL D-backs Red","United States","2016","DSL D-backs Red","DSL D-backs Red","DSL D-backs Red",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","Arizona Diamondbacks",109
"202","N",607,"DSL Brewers1","/api/v1/teams/607",2022,"dbw","t607","DSL BRW1","DSL Brewers1","United States","1985","DSL Brewers1","DSL Brewers1","DSL Brewers1",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",246,"Dominican Summer League San Pedro","/api/v1/divisions/246",16,"/api/v1/sports/16","Rookie","Milwaukee Brewers",158
"203","N",608,"DSL Cardinals","/api/v1/teams/608",2022,"dca","t608","DSL CAR","DSL Cardinals","United States","1987","DSL Cardinals","DSL Cardinals","DSL Cardinals",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",248,"Dominican Summer League South","/api/v1/divisions/248",16,"/api/v1/sports/16","Rookie","St. Louis Cardinals",138
"204","N",609,"DSL Cubs Blue","/api/v1/teams/609",2022,"dcu","t609","DSL CUBB","DSL Cubs Blue","United States","1985","DSL Cubs Blue","DSL Cubs Blue","DSL Cubs Blue",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",401,"Dominican Summer League Northeast","/api/v1/divisions/401",16,"/api/v1/sports/16","Rookie","Chicago Cubs",112
"205","N",610,"DSL D-backs Black","/api/v1/teams/610",2022,"ddi","t610","DSL DBB","DSL D-backs Black","United States","1996","DSL D-backs Black","DSL D-backs Black","DSL D-backs Black",TRUE,NA,"","","",401,"TBD","/api/v1/venues/401",NA,"",130,"Dominican Summer League","/api/v1/league/130",250,"Dominican Summer League Baseball City","/api/v1/divisions/250",16,"/api/v1/sports/16","Rookie","Arizona Diamondbacks",109
