"","pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"1266","SL",2022-05-06,80.7,-1.79,5.47,"Darvish, Yu",660821,506433,"field_out","hit_into_play",NA,NA,NA,NA,8,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","X",3,"ground_ball",2,2,2022,0.91,-1.05,0.25,1.6,NA,NA,NA,0,5,"Top",161.05,160.29,NA,NA,543592,NA,NA,2.82982139784991,-117.420529023008,0.139871275359579,7.73772344914374,24.8287401391727,-42.039056491348,3.47,1.68,62,79.5,4,80.8,2828,6.7,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.85,0.3,0.287,0,1,0,0,2,31,7,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",37,0.032,-0.199
"1267","FS",2022-05-06,91.1,-1.73,5.65,"Darvish, Yu",660821,506433,"","ball",NA,NA,NA,NA,11,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","B",NA,"",1,2,2022,-0.33,0.36,-0.93,3.74,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,543592,NA,NA,2.71881417934128,-132.642541897131,0.312010577618406,-4.43697074315533,28.098784734163,-28.2152673552642,3.63,1.68,NA,NA,NA,91.3,1145,6.4,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.13,NA,NA,NA,NA,NA,NA,NA,31,6,"Split-Finger",1,0,0,1,0,1,0,1,"Infield shift","Standard",215,0,0.039
"1268","FS",2022-05-06,92.3,-1.8,5.63,"Darvish, Yu",660821,506433,"","foul",NA,NA,NA,NA,5,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","S",NA,"",1,2,2022,-0.29,0.23,-0.23,2.91,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,543592,NA,NA,4.65150676204535,-134.375173530264,-1.64667750586362,-4.48319158875828,27.3867971127768,-29.2020338971424,3.47,1.68,4,84.7,-37,93.2,1646,6.7,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.84,NA,NA,NA,NA,NA,NA,NA,31,5,"Split-Finger",1,0,0,1,0,1,0,1,"Infield shift","Standard",215,0,0
"1269","FF",2022-05-06,96.1,-1.83,5.56,"Darvish, Yu",660821,506433,"","foul",NA,NA,NA,NA,11,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","S",NA,"",1,2,2022,-0.55,1.31,-0.07,3.83,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,543592,NA,NA,5.95529359720548,-139.867068469332,-1.94126233511465,-8.66411531366645,33.6122885362421,-14.7742135632033,3.47,1.68,290,84.8,33,96.2,2358,6.5,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.01,NA,NA,NA,NA,NA,NA,NA,31,4,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",210,0,0
"1270","FF",2022-05-06,95.8,-1.9,5.52,"Darvish, Yu",660821,506433,"","foul",NA,NA,NA,NA,5,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","S",NA,"",1,1,2022,-0.63,1.49,-0.2,2.7,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,543592,NA,NA,5.95510394522752,-139.298227964098,-5.19180367729962,-9.54535024022231,33.0752769585431,-11.8837779614654,3.47,1.68,138,79.5,11,96.1,2434,6.6,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.86,NA,NA,NA,NA,NA,NA,NA,31,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",210,0,-0.053
"1271","FC",2022-05-06,85.7,-1.74,5.6,"Darvish, Yu",660821,506433,"","called_strike",NA,NA,NA,NA,4,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","S",NA,"",1,0,2022,0.38,0.07,-0.35,2.87,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,543592,NA,NA,2.52720971270789,-124.983228723669,-0.410940023136619,3.53030062777365,22.5138254088041,-31.5969095776663,3.64,1.69,NA,NA,NA,86.4,2714,6.4,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.12,NA,NA,NA,NA,NA,NA,NA,31,2,"Cutter",1,0,0,1,0,1,0,1,"Infield shift","Standard",93,0,-0.044
"1272","KC",2022-05-06,77.1,-1.55,5.59,"Darvish, Yu",660821,506433,"","ball",NA,NA,NA,NA,14,"Jesus Sanchez grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","MIA","B",NA,"",0,0,2022,1,-0.96,0.41,0.48,NA,NA,NA,0,5,"Top",NA,NA,NA,NA,543592,NA,NA,2.34805018944006,-112.204614253049,-2.1111506659613,7.97280201817873,21.7817991291344,-40.0743642954601,3.47,1.62,NA,NA,NA,77,2845,6.4,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.13,NA,NA,NA,NA,NA,NA,NA,31,1,"Knuckle Curve",1,0,0,1,0,1,0,1,"Infield shift","Standard",37,0,0.034
"1273","FC",2022-05-06,86.4,-1.65,5.76,"Darvish, Yu",541645,506433,"field_out","hit_into_play",NA,NA,NA,NA,4,"Avisail Garcia grounds out, pitcher Yu Darvish to first baseman Eric Hosmer.","R","R","R","SD","MIA","X",1,"ground_ball",0,0,2022,0.2,-0.11,-0.73,2.6,NA,NA,NA,1,2,"Top",135.21,183.94,NA,NA,543592,NA,NA,1.79939414313789,-125.958787489635,-1.16996527314898,1.78220339760015,22.8501092854877,-33.2868424615449,3.5,1.77,2,65.2,-52,86.9,2807,6.3,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.23,0.189,0.184,0,1,0,0,2,10,1,"Cutter",1,0,0,1,0,1,0,1,"Standard","Standard",94,0.017,-0.159
"1274","SL",2022-05-06,81.6,-1.6,5.61,"Darvish, Yu",542583,506433,"field_out","hit_into_play",NA,NA,NA,NA,14,"Jesus Aguilar grounds out softly, pitcher Yu Darvish to first baseman Eric Hosmer.","R","R","R","SD","MIA","X",1,"ground_ball",1,2,2022,0.71,-0.74,0.18,1.45,NA,NA,NA,1,1,"Top",126.48,181.66,NA,NA,543592,NA,NA,2.661069348305,-118.844764450668,-1.33682137483439,6.18181845861783,23.2075735351698,-39.1751115814954,3.55,1.77,3,47,-29,81.8,2837,6.4,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.05,0.171,0.156,0,1,0,0,1,2,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",45,0.015,-0.113
"1275","FF",2022-05-06,95.6,-1.7,5.62,"Darvish, Yu",542583,506433,"","foul",NA,NA,NA,NA,5,"Jesus Aguilar grounds out softly, pitcher Yu Darvish to first baseman Eric Hosmer.","R","R","R","SD","MIA","S",NA,"",1,1,2022,-0.6,1.51,0.11,2.43,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,543592,NA,NA,6.16412111570233,-138.956186993504,-6.19289776278606,-9.15446655305689,31.8271959493182,-11.3868000285214,3.56,1.71,212,73.3,27,96,2487,6.6,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.88,NA,NA,NA,NA,NA,NA,NA,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",207,0,-0.036
"1276","FF",2022-05-06,95.8,-1.66,5.73,"Darvish, Yu",542583,506433,"","ball",NA,NA,NA,NA,11,"Jesus Aguilar grounds out softly, pitcher Yu Darvish to first baseman Eric Hosmer.","R","R","R","SD","MIA","B",NA,"",0,1,2022,-0.33,1.56,-0.26,4.09,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,543592,NA,NA,4.46486379248004,-139.430159318665,-2.20595430840251,-5.39716024852356,33.8659381839956,-11.684252971637,3.77,1.85,NA,NA,NA,95.9,2400,6.5,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54,NA,NA,NA,NA,NA,NA,NA,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",209,0,0.015
"1277","FC",2022-05-06,85.6,-1.72,5.76,"Darvish, Yu",542583,506433,"","foul",NA,NA,NA,NA,9,"Jesus Aguilar grounds out softly, pitcher Yu Darvish to first baseman Eric Hosmer.","R","R","R","SD","MIA","S",NA,"",0,0,2022,0.37,-0.33,0.3,2.02,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,543592,NA,NA,4.04209787178807,-124.643460150808,-1.8908628452433,3.03278400990974,24.6012073253258,-35.4694837219573,3.56,1.71,3,43.5,-40,85.6,2785,6.2,662272,506433,543592,543333,682928,592518,673490,595777,663757,607461,54.27,NA,NA,NA,NA,NA,NA,NA,2,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",82,0,-0.024
"1278","SL",2022-04-29,82.6,-2.03,5.34,"Darvish, Yu",663647,506433,"field_out","hit_into_play",NA,NA,NA,NA,7,"Ke'Bryan Hayes grounds out sharply, pitcher Yu Darvish to third baseman Manny Machado to first baseman Eric Hosmer.","R","R","R","PIT","SD","X",1,"ground_ball",3,2,2022,1.38,-0.16,-0.31,1.75,NA,668804,NA,1,5,"Bot",108.91,166.89,NA,NA,543592,NA,NA,1.23048774175386,-120.316895288325,-1.33324454592819,13.0336200558813,25.285548758686,-33.6320291549715,3.2,1.53,129,105.9,5,82.6,2626,6.5,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,54.05,0.649,0.586,0,1,0,0,4,43,6,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",46,-0.048,-0.383
"1279","CU",2022-04-29,76.4,-1.42,5.4,"Darvish, Yu",663647,506433,"","ball",NA,NA,NA,NA,12,"Ke'Bryan Hayes grounds out sharply, pitcher Yu Darvish to third baseman Manny Machado to first baseman Eric Hosmer.","R","R","R","PIT","SD","B",NA,"",2,2,2022,1.03,-0.94,1.23,2.75,NA,668804,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,3.74230531240855,-111.107498252091,3.20927690224966,7.79814454149423,20.8724111814943,-40.7605932982684,3.23,1.61,NA,NA,NA,76.7,2636,6.6,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,53.88,NA,NA,NA,NA,NA,NA,NA,43,5,"Curveball",2,4,2,4,4,2,2,4,"Standard","Standard",38,0,0.119
"1280","FF",2022-04-29,96.5,-1.65,5.48,"Darvish, Yu",663647,506433,"","ball",NA,NA,NA,NA,14,"Ke'Bryan Hayes grounds out sharply, pitcher Yu Darvish to third baseman Manny Machado to first baseman Eric Hosmer.","R","R","R","PIT","SD","B",NA,"",1,2,2022,-0.45,1.56,0.14,1.34,NA,668804,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,5.82225418028043,-140.24733055481,-9.05304337761524,-7.26822103092634,32.2740897016009,-9.70553209638643,3.32,1.73,NA,NA,NA,97.2,2530,6.8,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,53.71,NA,NA,NA,NA,NA,NA,NA,43,4,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",206,0,0.034
"1281","SL",2022-04-29,84.1,-2.02,5.42,"Darvish, Yu",663647,506433,"","foul",NA,NA,NA,NA,8,"Ke'Bryan Hayes grounds out sharply, pitcher Yu Darvish to third baseman Manny Machado to first baseman Eric Hosmer.","R","R","R","PIT","SD","S",NA,"",1,1,2022,1.18,0.07,-0.04,1.92,NA,668804,NA,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,2.27303856720889,-122.47597916839,-1.84089263437133,11.3534649078874,25.443373477498,-31.2811927457374,3.2,1.53,259,92.7,13,84.2,2791,6.4,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,54.09,NA,NA,NA,NA,NA,NA,NA,43,3,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",59,0,-0.107
"1282","SL",2022-04-29,83.2,-1.78,5.46,"Darvish, Yu",663647,506433,"","ball",NA,NA,NA,NA,14,"Ke'Bryan Hayes grounds out sharply, pitcher Yu Darvish to third baseman Manny Machado to first baseman Eric Hosmer.","R","R","R","PIT","SD","B",NA,"",0,1,2022,1.48,-0.23,1.15,1.14,NA,NA,668804,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,3.82807653551261,-121.141452375696,-2.96718091241281,13.5926998345784,26.2508716969486,-33.9936854972518,3.2,1.57,NA,NA,NA,83.3,2745,6.5,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,53.96,NA,NA,NA,NA,NA,NA,NA,43,2,"Slider",2,4,2,4,4,2,2,4,"Standard","Standard",48,0.02,0.023
"1283","FF",2022-04-29,94.5,-1.79,5.51,"Darvish, Yu",663647,506433,"","foul",NA,NA,NA,NA,11,"Ke'Bryan Hayes grounds out sharply, pitcher Yu Darvish to third baseman Manny Machado to first baseman Eric Hosmer.","R","R","R","PIT","SD","S",NA,"",0,0,2022,-0.69,1.63,-0.83,3.24,NA,NA,668804,1,5,"Bot",NA,NA,NA,NA,543592,NA,NA,4.06287213604162,-137.508512418803,-3.83652237115385,-9.69728886781398,33.4349745273192,-10.9657977914409,3.2,1.53,168,70,60,94.7,2493,6.6,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,53.89,NA,NA,NA,NA,NA,NA,NA,43,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",209,0,-0.051
"1284","FC",2022-04-29,86.3,-1.71,5.7,"Darvish, Yu",596129,506433,"single","hit_into_play",NA,NA,NA,NA,6,"Daniel Vogelbach singles on a ground ball to second baseman Jake Cronenworth, deflected by pitcher Yu Darvish.   Bryan Reynolds scores.    Ke'Bryan Hayes to 2nd.","R","L","R","PIT","SD","X",1,"ground_ball",2,1,2022,0.74,-0.24,0.3,2.29,668804,NA,663647,1,1,"Bot",134.33,172.94,NA,NA,543592,NA,NA,3.2831938819292,-125.82127600748,-1.47557223241841,7.28084159504066,23.6761072647879,-34.6985020185792,3.23,1.56,101,82.9,6,86.7,2732,6.3,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,54.19,0.417,0.394,0.9,1,1,0,4,7,4,"Cutter",0,0,0,0,0,1,1,0,"Infield shift","Standard",83,0.07,0.762
"1285","FC",2022-04-29,87.3,-1.8,5.65,"Darvish, Yu",596129,506433,"","ball",NA,NA,NA,NA,9,"Daniel Vogelbach singles on a ground ball to second baseman Jake Cronenworth, deflected by pitcher Yu Darvish.   Bryan Reynolds scores.    Ke'Bryan Hayes to 2nd.","R","L","R","PIT","SD","B",NA,"",1,1,2022,0.63,-0.4,0.55,1.49,668804,NA,663647,1,1,"Bot",NA,NA,NA,NA,543592,NA,NA,4.37169964339643,-127.121523273092,-3.07786432420507,6.02650080684532,24.6096766114595,-36.1501470884439,3.22,1.57,NA,NA,NA,87.8,2700,6.4,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,54.09,NA,NA,NA,NA,NA,NA,NA,7,3,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",59,0,0.097
"1286","FC",2022-04-29,86.7,-1.68,5.61,"Darvish, Yu",596129,506433,"","swinging_strike",NA,NA,NA,NA,8,"Daniel Vogelbach singles on a ground ball to second baseman Jake Cronenworth, deflected by pitcher Yu Darvish.   Bryan Reynolds scores.    Ke'Bryan Hayes to 2nd.","R","L","R","PIT","SD","S",NA,"",1,0,2022,0.69,-0.25,0.04,1.82,668804,NA,663647,1,1,"Bot",NA,NA,NA,NA,543592,NA,NA,2.70694353658823,-126.289287995016,-2.39514711593992,6.86643747561285,25.0926470961072,-34.5802484297509,3.23,1.56,NA,NA,NA,86.8,2760,6.3,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,54.25,NA,NA,NA,NA,NA,NA,NA,7,2,"Cutter",0,0,0,0,0,0,0,0,"Infield shift","Standard",86,0,-0.074
"1287","FF",2022-04-29,94.8,-1.66,5.47,"Darvish, Yu",596129,506433,"","blocked_ball",NA,NA,NA,NA,14,"Daniel Vogelbach singles on a ground ball to second baseman Jake Cronenworth, deflected by pitcher Yu Darvish.   Bryan Reynolds scores.    Ke'Bryan Hayes to 2nd.","R","L","R","PIT","SD","B",NA,"",0,0,2022,-0.37,1.44,0.61,0.59,668804,NA,663647,1,1,"Bot",NA,NA,NA,NA,543592,NA,NA,6.78276294165094,-137.552387834406,-10.2931431434397,-6.28675483195616,31.7468626607003,-11.7782901950836,3.23,1.56,NA,NA,NA,94.9,2448,6.6,662296,506433,543592,543333,630105,592518,673490,572204,663757,607461,53.92,NA,NA,NA,NA,NA,NA,NA,7,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard",204,0,0.061
"1288","SL",2022-04-23,84.9,-1.88,5.47,"Darvish, Yu",518692,506433,"field_out","hit_into_play",NA,NA,NA,NA,9,"Freddie Freeman grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","LAD","X",3,"ground_ball",0,2,2022,1.54,-0.39,0.58,1.76,NA,NA,NA,0,3,"Top",162.93,151.67,NA,NA,543592,NA,NA,2.67850506296479,-123.67073333755,-1.55429299085944,15.1154340799998,26.6216681638096,-36.007907353966,3.62,1.72,105,76.1,9,84.8,2608,6.4,662276,506433,543592,543333,630105,592518,682928,595777,640492,571976,54.15,0.311,0.28,0,1,0,0,2,19,4,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",45,0.026,-0.142
"1289","FF",2022-04-23,95.1,-2.01,5.38,"Darvish, Yu",518692,506433,"","foul",NA,NA,NA,NA,13,"Freddie Freeman grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","LAD","S",NA,"",0,2,2022,-0.64,1.38,-1.1,2.17,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,543592,NA,NA,3.83668822234766,-138.352504854045,-5.87950131745349,-9.03239980877454,31.7573331543071,-13.3702331043645,3.62,1.72,63,32.2,35,95.6,2328,6.6,662276,506433,543592,543333,630105,592518,682928,595777,640492,571976,53.85,NA,NA,NA,NA,NA,NA,NA,19,3,"4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard",211,0,0
"1290","CU",2022-04-23,72.2,-1.6,5.49,"Darvish, Yu",518692,506433,"","swinging_strike",NA,NA,NA,NA,13,"Freddie Freeman grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","LAD","S",NA,"",0,1,2022,0.87,-1.27,-0.38,0.86,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,543592,NA,NA,0.9384090324012,-105.028895866808,0.51969735665054,6.16899308905622,20.2769113860294,-41.8403582014,3.62,1.72,NA,NA,NA,72.3,2596,6.7,662276,506433,543592,543333,630105,592518,682928,595777,640492,571976,53.83,NA,NA,NA,NA,NA,NA,NA,19,2,"Curveball",1,0,0,1,0,1,0,1,"Infield shift","Standard",39,0,-0.046
"1291","SL",2022-04-23,81.1,-1.93,5.52,"Darvish, Yu",518692,506433,"","foul",NA,NA,NA,NA,9,"Freddie Freeman grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","LAD","S",NA,"",0,0,2022,1.43,-0.17,0.83,2.18,NA,NA,NA,0,3,"Top",NA,NA,NA,NA,543592,NA,NA,3.42935824240493,-118.024674184619,-0.480011457056146,12.6592024564212,23.5424218953903,-33.8943547872198,3.62,1.72,42,89.6,0,81.2,2727,6.4,662276,506433,543592,543333,630105,592518,682928,595777,640492,571976,54.07,NA,NA,NA,NA,NA,NA,NA,19,1,"Slider",1,0,0,1,0,1,0,1,"Infield shift","Standard",43,0,-0.034
"1292","FC",2022-04-17,87.4,-1.79,5.47,"Darvish, Yu",543105,506433,"field_out","hit_into_play",NA,NA,NA,NA,8,"Alex Dickerson grounds out sharply, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","ATL","X",3,"ground_ball",2,2,2022,0.32,-0.02,0.11,1.88,NA,621566,663586,2,4,"Top",155.2,166.18,NA,NA,543592,NA,NA,3.93418539614542,-127.210747780371,-2.41992750389874,2.53974403307324,28.6040682718043,-32.0499133634701,3.47,1.59,13,101.3,-8,87.6,2639,6.6,662234,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.89,0.32,0.296,0,1,0,0,2,31,5,"Cutter",2,0,0,2,0,2,0,2,"Infield shift","Standard",95,0.05,-0.409
"1293","FS",2022-04-17,86.6,-1.71,5.5,"Darvish, Yu",543105,506433,"","ball",NA,NA,NA,NA,11,"Alex Dickerson grounds out sharply, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","ATL","B",NA,"",1,2,2022,-0.46,0.36,-3.32,3.7,NA,621566,663586,2,4,"Top",NA,NA,NA,NA,543592,NA,NA,-2.904518686845,-125.989858387995,1.31648616254121,-4.09349665189481,31.2210850594954,-28.9707478770307,3.4,1.59,NA,NA,NA,86.4,709,6.7,662234,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.83,NA,NA,NA,NA,NA,NA,NA,31,4,"Split-Finger",2,0,0,2,0,2,0,2,"Infield shift","Standard",217,0,0.05
"1294","FF",2022-04-17,96.2,-1.81,5.43,"Darvish, Yu",543105,506433,"","called_strike",NA,NA,NA,NA,4,"Alex Dickerson grounds out sharply, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","ATL","S",NA,"",1,1,2022,-0.53,1.73,-0.42,2.38,NA,621566,663586,2,4,"Top",NA,NA,NA,NA,543592,NA,NA,4.92231131727977,-139.64896481919,-6.29057359239548,-8.1944357705081,40.0346325583185,-8.51133473019355,3.42,1.59,NA,NA,NA,95.8,2407,6.8,662234,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.69,NA,NA,NA,NA,NA,NA,NA,31,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Infield shift","Standard",206,0,-0.095
"1295","SL",2022-04-17,81.7,-2.02,5.37,"Darvish, Yu",543105,506433,"","called_strike",NA,NA,NA,NA,5,"Alex Dickerson grounds out sharply, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","ATL","S",NA,"",1,0,2022,1.46,-0.06,-0.04,2.62,NA,621566,663586,2,4,"Top",NA,NA,NA,NA,543592,NA,NA,1.64760605568397,-118.735112058233,0.724486869837923,13.1308981494589,28.9644416543242,-33.2094905346979,3.4,1.59,NA,NA,NA,81.2,2527,6.7,662234,506433,543592,543333,682928,592518,673490,595777,663757,607461,53.85,NA,NA,NA,NA,NA,NA,NA,31,2,"Slider",2,0,0,2,0,2,0,2,"Infield shift","Standard",57,0,-0.067
"1296","KC",2022-04-17,78.7,-1.6,5.6,"Darvish, Yu",543105,506433,"","ball",NA,NA,NA,NA,11,"Alex Dickerson grounds out sharply, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","SD","ATL","B",NA,"",0,0,2022,0.43,-0.95,-0.92,3.8,NA,621566,663586,2,4,"Top",NA,NA,NA,NA,543592,NA,NA,0.673940945023608,-114.372950528067,4.87538878937142,3.53168982999737,25.6018190587595,-41.7579581248502,3.42,1.59,NA,NA,NA,78.2,2641,6.5,662234,506433,543592,543333,682928,592518,673490,595777,663757,607461,54,NA,NA,NA,NA,NA,NA,NA,31,1,"Knuckle Curve",2,0,0,2,0,2,0,2,"Infield shift","Standard",44,0,0.06
"1297","FS",2022-04-07,90.8,-1.75,5.66,"Darvish, Yu",672695,506433,"field_out","hit_into_play",NA,NA,NA,NA,7,"Geraldo Perdomo grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","ARI","SD","X",3,"ground_ball",2,2,2022,-0.27,0.56,-0.75,1.75,NA,NA,NA,2,5,"Bot",158.47,159.63,NA,NA,543592,NA,NA,3.13015754063415,-132.126704763253,-5.06340497835223,-3.91363146818354,30.3619264418403,-24.7099372037662,3.47,1.59,3,82.5,-29,91.5,1564,6.9,663418,506433,543592,543333,630105,592518,673490,595777,663757,571976,53.61,0.06,0.06,0,1,0,0,2,41,6,"Split-Finger",0,2,0,2,2,0,0,2,"Infield shift","Standard",205,-0.014,-0.079
"1298","FF",2022-04-07,97.1,-1.95,5.44,"Darvish, Yu",672695,506433,"","foul",NA,NA,NA,NA,5,"Geraldo Perdomo grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","ARI","SD","S",NA,"",2,2,2022,-0.46,1.49,-0.1,2.76,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,6.04634420551739,-141.196306007086,-5.03515133958858,-7.55849316664859,35.3815115714184,-11.3364380532732,3.47,1.59,230,69.6,41,97.6,2453,6.8,663418,506433,543592,543333,630105,592518,673490,595777,663757,571976,53.68,NA,NA,NA,NA,NA,NA,NA,41,5,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",212,0,0
"1299","FF",2022-04-07,95,-1.87,5.45,"Darvish, Yu",672695,506433,"","swinging_strike",NA,NA,NA,NA,4,"Geraldo Perdomo grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","ARI","SD","S",NA,"",2,1,2022,-0.43,1.53,-0.33,2.34,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,5.04667911518897,-138.159888131313,-5.91686452936346,-6.6750428652728,33.7863360769718,-11.4623963377744,3.47,1.59,NA,NA,NA,95.6,2400,6.9,663418,506433,543592,543333,630105,592518,673490,595777,663757,571976,53.6,NA,NA,NA,NA,NA,NA,NA,41,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard",210,0,-0.03
"1300","CU",2022-04-07,74.1,-1.55,5.53,"Darvish, Yu",672695,506433,"","ball",NA,NA,NA,NA,13,"Geraldo Perdomo grounds out, first baseman Eric Hosmer to pitcher Yu Darvish.","R","L","R","ARI","SD","B",NA,"",1,1,2022,0.7,-1.09,-0.41,1,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,543592,NA,NA,1.12255907096368,-107.802402466507,0.0263789783165824,5.15252442828812,21.6670441661773,-40.8313620376474,3.24,1.59,NA,NA,NA,74.4,2480,6.9,663418,506433,543592,543333,630105,592518,673490,595777,663757,571976,53.62,NA,NA,NA,NA,NA,NA,NA,41,3,"Curveball",0,2,0,2,2,0,0,2,"Infield shift","Standard",35,0,0.022
